Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,AssetType,FetchDate,Timeframe,Interval
2024-06-26 00:00:00,14.176445961181788,14.214657368986922,14.04270557834791,14.109576225280762,3643200,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-06-27 00:00:00,14.09046965237605,14.224210031285304,13.994940680150613,14.13823413848877,4442600,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-06-28 00:00:00,14.329291516157069,15.103073658883552,14.300633188213665,15.064862251281738,16368900,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-07-01 00:00:00,15.160389182837989,15.341893127636869,14.978885238039108,15.007543563842773,10564100,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-07-02 00:00:00,14.921567314996166,15.122177412839944,14.88335591117029,15.103072166442871,5752000,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-07-03 00:00:00,15.189048173430088,15.189048173430088,14.826040267944336,14.826040267944336,4564300,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-07-05 00:00:00,14.81648806324228,14.81648806324228,14.529902042649168,14.558560371398926,6661700,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-07-08 00:00:00,14.634982056027262,14.730511025841782,14.396160542522734,14.434371948242188,5762300,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-07-09 00:00:00,14.434372333881715,14.883357046354536,14.434372333881715,14.816487312316895,5254400,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-07-10 00:00:00,14.79737956295854,15.007542732957251,14.787826484542302,14.997989654541016,4845000,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-07-11 00:00:00,15.227258977490871,15.848195446062505,15.131730920732604,15.819536209106445,9535600,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-07-12 00:00:00,15.876854559288411,15.953277368512156,15.714455861930018,15.829089164733887,6279300,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-07-15 00:00:00,16.153886795043945,16.354497810971733,16.039253490568232,16.153886795043945,7168000,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
2024-07-16 00:00:00,16.20164895457892,16.67929193303321,16.172991541992218,16.669740676879883,8853600,0.0,0.0,FHN,stock,2026-01-17 20:21:00,2y,1d
